timestamp,signal,price,quantity,cash_after,position_after,commission
1779488100000,Sell,1.87920000,0.00000000,9177.96481067,0.00000000,0.00000000
1779489000000,Sell,1.87720000,0.00000000,9177.96481067,0.00000000,0.00000000
1779490800000,Sell,1.87870000,0.00000000,9177.96481067,0.00000000,0.00000000
1779491700000,Sell,1.87160000,0.00000000,9177.96481067,0.00000000,0.00000000
1779492600000,Sell,1.87420000,0.00000000,9177.96481067,0.00000000,0.00000000
1779493500000,Sell,1.83480000,0.00000000,9177.96481067,0.00000000,0.00000000
1779494400000,Sell,1.84370000,0.00000000,9177.96481067,0.00000000,0.00000000
1779495300000,Sell,1.84940000,0.00000000,9177.96481067,0.00000000,0.00000000
1779496200000,Sell,1.84230000,0.00000000,9177.96481067,0.00000000,0.00000000
1779497100000,Sell,1.85620000,0.00000000,9177.96481067,0.00000000,0.00000000
1779508800000,Sell,1.84310000,0.00000000,9177.96481067,0.00000000,0.00000000
1779509700000,Sell,1.83890000,0.00000000,9177.96481067,0.00000000,0.00000000
1779510600000,Sell,1.84020000,0.00000000,9177.96481067,0.00000000,0.00000000
1779511500000,Sell,1.83370000,0.00000000,9177.96481067,0.00000000,0.00000000
1779512400000,Sell,1.82730000,0.00000000,9177.96481067,0.00000000,0.00000000
1779513300000,Sell,1.80800000,0.00000000,9177.96481067,0.00000000,0.00000000
1779514200000,Sell,1.81380000,0.00000000,9177.96481067,0.00000000,0.00000000
1779515100000,Sell,1.81790000,0.00000000,9177.96481067,0.00000000,0.00000000
1779516000000,Sell,1.81170000,0.00000000,9177.96481067,0.00000000,0.00000000
1779516900000,Sell,1.81360000,0.00000000,9177.96481067,0.00000000,0.00000000
1779517800000,Sell,1.81250000,0.00000000,9177.96481067,0.00000000,0.00000000
1779518700000,Sell,1.81340000,0.00000000,9177.96481067,0.00000000,0.00000000
1779519600000,Sell,1.81050000,0.00000000,9177.96481067,0.00000000,0.00000000
1779520500000,Sell,1.80960000,0.00000000,9177.96481067,0.00000000,0.00000000
1779521400000,Sell,1.79800000,0.00000000,9177.96481067,0.00000000,0.00000000
1779522300000,Sell,1.76460000,0.00000000,9177.96481067,0.00000000,0.00000000
1779523200000,Sell,1.76910000,0.00000000,9177.96481067,0.00000000,0.00000000
1779524100000,Sell,1.77120000,0.00000000,9177.96481067,0.00000000,0.00000000
1779525000000,Sell,1.75680000,0.00000000,9177.96481067,0.00000000,0.00000000
1779525900000,Sell,1.77250000,0.00000000,9177.96481067,0.00000000,0.00000000
1779526800000,Sell,1.77590000,0.00000000,9177.96481067,0.00000000,0.00000000
1779529500000,Sell,1.77190000,0.00000000,9177.96481067,0.00000000,0.00000000
1779536700000,Sell,1.75820000,0.00000000,9177.96481067,0.00000000,0.00000000
1779537600000,Sell,1.75180000,0.00000000,9177.96481067,0.00000000,0.00000000
1779538500000,Sell,1.74780000,0.00000000,9177.96481067,0.00000000,0.00000000
1779539400000,Sell,1.75490000,0.00000000,9177.96481067,0.00000000,0.00000000
1779543000000,Sell,1.75060000,0.00000000,9177.96481067,0.00000000,0.00000000
1779543900000,Sell,1.75050000,0.00000000,9177.96481067,0.00000000,0.00000000
1779547500000,Buy,1.78230000,514.95061497,8260.16832961,514.95061497,0.00000000
1779548400000,Buy,1.78240000,463.42955171,7434.15149664,978.38016668,0.00000000
1779549300000,Buy,1.78020000,417.60203891,6690.73634698,1395.98220559,0.00000000
1779553800000,Buy,1.77920000,376.05307706,6021.66271228,1772.03528264,0.00000000
1779559200000,Buy,1.80220000,334.12843815,5419.49644105,2106.16372079,0.00000000
1779560100000,Buy,1.80310000,300.56549504,4877.54679695,2406.72921583,0.00000000
1779561000000,Buy,1.81590000,268.60216955,4389.79211725,2675.33138538,0.00000000
1779561900000,Buy,1.80230000,243.56611648,3950.81290553,2918.89750186,0.00000000
1779562800000,Buy,1.80320000,219.10009458,3555.73161498,3137.99759644,0.00000000
1779563700000,Buy,1.81340000,196.08093167,3200.15845348,3334.07852812,0.00000000
1779564600000,Buy,1.81260000,176.55072567,2880.14260813,3510.62925379,0.00000000
1779565500000,Buy,1.81590000,158.60689510,2592.12834732,3669.23614889,0.00000000
1779566400000,Buy,1.81160000,143.08502690,2332.91551259,3812.32117579,0.00000000
1779568200000,Buy,1.83720000,126.98212021,2099.62396133,3939.30329600,0.00000000
1779569100000,Buy,1.85770000,113.02276801,1889.66156519,4052.32606401,0.00000000
1779570000000,Buy,1.84940000,102.17700688,1700.69540867,4154.50307089,0.00000000
1779582600000,Sell,1.80460000,4154.50307089,9197.91165040,0.00000000,0.00000000
1779588900000,Sell,1.80060000,0.00000000,9197.91165040,0.00000000,0.00000000
1779589800000,Sell,1.80130000,0.00000000,9197.91165040,0.00000000,0.00000000
1779593400000,Sell,1.80300000,0.00000000,9197.91165040,0.00000000,0.00000000
1779595200000,Sell,1.80000000,0.00000000,9197.91165040,0.00000000,0.00000000
1779596100000,Sell,1.80130000,0.00000000,9197.91165040,0.00000000,0.00000000
1779597000000,Sell,1.80210000,0.00000000,9197.91165040,0.00000000,0.00000000
1779597900000,Sell,1.79620000,0.00000000,9197.91165040,0.00000000,0.00000000
1779598800000,Sell,1.78440000,0.00000000,9197.91165040,0.00000000,0.00000000
1779599700000,Sell,1.78750000,0.00000000,9197.91165040,0.00000000,0.00000000
1779600600000,Sell,1.78100000,0.00000000,9197.91165040,0.00000000,0.00000000
1779601500000,Sell,1.78920000,0.00000000,9197.91165040,0.00000000,0.00000000
1779603300000,Sell,1.78780000,0.00000000,9197.91165040,0.00000000,0.00000000
1779606000000,Sell,1.78830000,0.00000000,9197.91165040,0.00000000,0.00000000
1779606900000,Sell,1.77650000,0.00000000,9197.91165040,0.00000000,0.00000000
1779607800000,Sell,1.78190000,0.00000000,9197.91165040,0.00000000,0.00000000
1779608700000,Sell,1.77570000,0.00000000,9197.91165040,0.00000000,0.00000000
1779609600000,Sell,1.78010000,0.00000000,9197.91165040,0.00000000,0.00000000
1779611400000,Sell,1.77220000,0.00000000,9197.91165040,0.00000000,0.00000000
1779612300000,Sell,1.77240000,0.00000000,9197.91165040,0.00000000,0.00000000
1779614100000,Sell,1.77640000,0.00000000,9197.91165040,0.00000000,0.00000000
1779616800000,Sell,1.77430000,0.00000000,9197.91165040,0.00000000,0.00000000
1779620400000,Buy,1.79230000,513.19040620,8278.12048536,513.19040620,0.00000000
1779621300000,Buy,1.79630000,460.84287064,7450.30843683,974.03327685,0.00000000
1779622200000,Buy,1.79860000,414.22820176,6705.27759314,1388.26147861,0.00000000
1779623100000,Buy,1.79120000,374.34555567,6034.74983383,1762.60703428,0.00000000
1779624000000,Buy,1.79100000,336.94862277,5431.27485045,2099.55565705,0.00000000
1779624900000,Sell,1.77090000,2099.55565705,9149.37796351,0.00000000,0.00000000
1779625800000,Sell,1.76640000,0.00000000,9149.37796351,0.00000000,0.00000000
1779626700000,Sell,1.76310000,0.00000000,9149.37796351,0.00000000,0.00000000
1779627600000,Sell,1.76700000,0.00000000,9149.37796351,0.00000000,0.00000000
1779628500000,Sell,1.75960000,0.00000000,9149.37796351,0.00000000,0.00000000
1779629400000,Sell,1.76480000,0.00000000,9149.37796351,0.00000000,0.00000000
1779630300000,Sell,1.76070000,0.00000000,9149.37796351,0.00000000,0.00000000
1779631200000,Sell,1.75600000,0.00000000,9149.37796351,0.00000000,0.00000000
1779632100000,Sell,1.72360000,0.00000000,9149.37796351,0.00000000,0.00000000
1779633000000,Sell,1.72550000,0.00000000,9149.37796351,0.00000000,0.00000000
1779633900000,Sell,1.72750000,0.00000000,9149.37796351,0.00000000,0.00000000
1779634800000,Sell,1.73020000,0.00000000,9149.37796351,0.00000000,0.00000000
1779635700000,Sell,1.74010000,0.00000000,9149.37796351,0.00000000,0.00000000
1779645600000,Buy,1.76030000,519.76242479,8234.44016716,519.76242479,0.00000000
1779656400000,Buy,1.77240000,464.59265218,7410.99615044,984.35507696,0.00000000
1779658200000,Sell,1.72960000,984.35507696,9113.53669156,0.00000000,0.00000000
1779659100000,Sell,1.73420000,0.00000000,9113.53669156,0.00000000,0.00000000
1779665400000,Buy,1.76750000,515.61735171,8202.18302240,515.61735171,0.00000000
1779666300000,Buy,1.76320000,465.18733113,7381.96472016,980.80468284,0.00000000
1779667200000,Buy,1.76620000,417.95746349,6643.76824814,1398.76214633,0.00000000
1779668100000,Buy,1.76760000,375.86378412,5979.39142333,1774.62593045,0.00000000
1779669000000,Buy,1.76600000,338.58388581,5381.45228100,2113.20981626,0.00000000
1779675300000,Buy,1.77230000,303.64228861,4843.30705290,2416.85210487,0.00000000
1779676200000,Buy,1.77410000,273.00079211,4358.97634761,2689.85289698,0.00000000
1779677100000,Buy,1.77230000,245.95025377,3923.07871285,2935.80315075,0.00000000
1779678000000,Buy,1.77530000,220.98117010,3530.77084156,3156.78432086,0.00000000
1779678900000,Buy,1.77970000,198.39134919,3177.69375741,3355.17567005,0.00000000
1779679800000,Buy,1.78220000,178.30174826,2859.92438167,3533.47741830,0.00000000
1779680700000,Buy,1.78320000,160.38158264,2573.93194350,3693.85900094,0.00000000
1779681600000,Buy,1.78580000,144.13327044,2316.53874915,3837.99227138,0.00000000
1779683400000,Buy,1.78370000,129.87266632,2084.88487423,3967.86493770,0.00000000
1779684300000,Buy,1.79580000,116.09783240,1876.39638681,4083.96277010,0.00000000
1779685200000,Buy,1.81390000,103.44541523,1688.75674813,4187.40818533,0.00000000
1779686100000,Buy,1.81460000,93.06495912,1519.88107332,4280.47314445,0.00000000
1779687000000,Buy,1.82330000,83.35880400,1367.89296598,4363.83194845,0.00000000
1779687900000,Buy,1.82050000,75.13831178,1231.10366939,4438.97026023,0.00000000
1779688800000,Buy,1.82120000,67.59848833,1107.99330245,4506.56874855,0.00000000
1779690600000,Buy,1.81320000,61.10706499,997.19397220,4567.67581355,0.00000000
1779695100000,Buy,1.81810000,54.84813664,897.47457498,4622.52395018,0.00000000
1779700500000,Sell,1.79650000,4622.52395018,9201.83885149,0.00000000,0.00000000
1779701400000,Sell,1.79790000,0.00000000,9201.83885149,0.00000000,0.00000000
1779706800000,Sell,1.79690000,0.00000000,9201.83885149,0.00000000,0.00000000
1779707700000,Sell,1.79630000,0.00000000,9201.83885149,0.00000000,0.00000000
1779709500000,Sell,1.79370000,0.00000000,9201.83885149,0.00000000,0.00000000
1779710400000,Sell,1.79450000,0.00000000,9201.83885149,0.00000000,0.00000000
1779712200000,Buy,1.80800000,508.95126391,8281.65496634,508.95126391,0.00000000
1779713100000,Buy,1.80820000,458.00547320,7453.48946970,966.95673711,0.00000000
1779714000000,Buy,1.80950000,411.90878528,6708.14052273,1378.86552239,0.00000000
1779714900000,Buy,1.81520000,369.55379698,6037.32647046,1748.41931937,0.00000000
1779715800000,Buy,1.82220000,331.32073705,5433.59382341,2079.74005641,0.00000000
1779716700000,Buy,1.83880000,295.49672740,4890.23444107,2375.23678381,0.00000000
1779717600000,Buy,1.84760000,264.68036594,4401.21099697,2639.91714975,0.00000000
1779718500000,Buy,1.84440000,238.62562334,3961.08989727,2878.54277310,0.00000000
1779719400000,Buy,1.85410000,213.63949610,3564.98090754,3092.18226920,0.00000000
1779720300000,Buy,1.88240000,189.38487609,3208.48281679,3281.56714529,0.00000000
1779721200000,Buy,1.91770000,167.30890216,2887.63453511,3448.87604745,0.00000000
1779722100000,Buy,1.91140000,151.07431909,2598.87108160,3599.95036655,0.00000000
1779723000000,Buy,1.92250000,135.18185080,2338.98397344,3735.13221734,0.00000000
1779723900000,Buy,1.97170000,118.62778178,2105.08557609,3853.75999913,0.00000000
1779724800000,Buy,2.02410000,104.00106596,1894.57701849,3957.76106509,0.00000000
1779725700000,Buy,2.05360000,92.25637994,1705.11931664,4050.01744503,0.00000000
1779726600000,Buy,2.05690000,82.89753107,1534.60738497,4132.91497610,0.00000000
1779727500000,Buy,2.07880000,73.82179070,1381.14664648,4206.73676680,0.00000000
1779728400000,Buy,2.14810000,64.29619880,1243.03198183,4271.03296560,0.00000000
1779729300000,Buy,2.17140000,57.24564713,1118.72878365,4328.27861273,0.00000000
1779730200000,Buy,2.15000000,52.03389691,1006.85590528,4380.31250965,0.00000000
1779741000000,Sell,1.97590000,4380.31250965,9661.91539309,0.00000000,0.00000000
1779741900000,Sell,1.96660000,0.00000000,9661.91539309,0.00000000,0.00000000
1779743700000,Sell,1.96920000,0.00000000,9661.91539309,0.00000000,0.00000000
1779746400000,Sell,1.94110000,0.00000000,9661.91539309,0.00000000,0.00000000
1779747300000,Sell,1.94180000,0.00000000,9661.91539309,0.00000000,0.00000000
1779748200000,Sell,1.93690000,0.00000000,9661.91539309,0.00000000,0.00000000
1779749100000,Sell,1.92780000,0.00000000,9661.91539309,0.00000000,0.00000000
1779750000000,Sell,1.93620000,0.00000000,9661.91539309,0.00000000,0.00000000
1779750900000,Sell,1.94120000,0.00000000,9661.91539309,0.00000000,0.00000000
1779752700000,Sell,1.93580000,0.00000000,9661.91539309,0.00000000,0.00000000
1779754500000,Sell,1.92350000,0.00000000,9661.91539309,0.00000000,0.00000000
1779755400000,Sell,1.91720000,0.00000000,9661.91539309,0.00000000,0.00000000
1779756300000,Sell,1.91790000,0.00000000,9661.91539309,0.00000000,0.00000000
1779757200000,Sell,1.90910000,0.00000000,9661.91539309,0.00000000,0.00000000
1779758100000,Sell,1.90500000,0.00000000,9661.91539309,0.00000000,0.00000000
1779759000000,Sell,1.89240000,0.00000000,9661.91539309,0.00000000,0.00000000
1779760800000,Sell,1.89570000,0.00000000,9661.91539309,0.00000000,0.00000000
1779761700000,Sell,1.89270000,0.00000000,9661.91539309,0.00000000,0.00000000
1779762600000,Sell,1.88770000,0.00000000,9661.91539309,0.00000000,0.00000000
1779763500000,Sell,1.89370000,0.00000000,9661.91539309,0.00000000,0.00000000
1779765300000,Sell,1.89550000,0.00000000,9661.91539309,0.00000000,0.00000000
1779768000000,Sell,1.88680000,0.00000000,9661.91539309,0.00000000,0.00000000
1779771600000,Sell,1.88970000,0.00000000,9661.91539309,0.00000000,0.00000000
1779772500000,Buy,1.91680000,504.06486817,8695.72385378,504.06486817,0.00000000
1779773400000,Buy,1.91840000,453.28001740,7826.15146840,957.34488557,0.00000000
1779776100000,Sell,1.88650000,957.34488557,9632.18259503,0.00000000,0.00000000
1779778800000,Sell,1.87430000,0.00000000,9632.18259503,0.00000000,0.00000000
1779779700000,Sell,1.87940000,0.00000000,9632.18259503,0.00000000,0.00000000
